a_etage,cheminee,classification_f,cuve_eau,douche_wc,etat_general,garage_ferme,gardien_securite,groupe_electrogene,loyer_mensuel,meuble,nombre_chambres,nombre_salles_eau,piscine,quartier,superficie,surface_terrain,terrasse_balcon,type_d_acces,type_logement,nom_quartier,id_quartier
False,False,F5,False,interieur,bon,False,True,False,1540000.0,False,4,1.0,False,nanisana iadiambola,0.0,0.0,True,voiture_avec_parking,Maison,nanisana iadiambola,152.0
False,False,F3,True,interieur,bon,False,False,False,2950000.0,True,2,1.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F3,False,interieur,bon,False,True,False,2500000.0,True,2,1.0,False,alarobia amboniloha,0.0,0.0,True,voiture_avec_parking,Appartement,alarobia amboniloha,138.0
False,False,F0,False,interieur,bon,False,True,False,2500000.0,False,2,1.0,False,mandroseza afovoany,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F5,True,interieur,bon,False,True,False,5000000.0,False,4,2.0,True,talatamaty,0.0,0.0,True,voiture_avec_parking,Villa,talatamaty,434.0
False,False,F2,True,interieur,bon,True,True,False,2000000.0,True,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F2,True,interieur,bon,True,True,False,2000000.0,True,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F2,True,interieur,bon,True,True,False,2000000.0,True,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F4,False,interieur,bon,True,False,False,3000000.0,False,3,1.0,False,soavimasoandro,0.0,0.0,True,voiture_avec_parking,Villa,soavimasoandro,135.0
False,False,F4,True,interieur,bon,False,False,False,3500000.0,False,3,3.0,False,antanimena,0.0,0.0,False,sans,Appartement,antanimena,81.0
False,True,F7,False,interieur,bon,False,False,False,3000000.0,False,6,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
False,True,F7,False,interieur,bon,False,False,False,3000000.0,False,6,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
False,True,F7,False,interieur,bon,False,False,False,3000000.0,False,6,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
False,True,F7,True,interieur,bon,False,False,False,5000000.0,True,6,2.0,False,ankerana,0.0,0.0,False,voiture_avec_parking,Villa,,
False,False,F3,True,interieur,bon,False,True,False,3000000.0,True,2,2.0,False,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F3,False,interieur,bon,False,True,False,1100000.0,False,2,1.0,False,ambohimiandra,0.0,0.0,False,voiture_avec_parking,Appartement,ambohimiandra,554.0
False,True,F4,True,interieur,bon,False,False,True,3200000.0,True,3,2.0,False,ilafy,0.0,0.0,True,voiture_avec_parking,Villa,ilafy,220.0
False,False,F4,False,interieur,bon,False,True,False,5000000.0,True,3,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F4,False,interieur,bon,False,True,False,5000000.0,True,3,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F4,False,interieur,bon,False,True,False,5000000.0,True,3,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
False,True,F5,False,interieur,bon,True,True,False,5000000.0,False,4,2.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,136.0
False,True,F5,False,interieur,bon,True,True,False,5000000.0,False,4,2.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,562.0
False,True,F5,False,interieur,bon,True,True,False,5000000.0,False,4,2.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,875.0
False,False,F1,False,interieur,bon,False,True,False,1300000.0,True,0,1.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F2,False,interieur,bon,False,False,False,3000000.0,True,1,1.0,False,mandroseza afovoany,0.0,0.0,False,sans,Appartement,,
False,False,F6,True,interieur,bon,True,False,False,4000000.0,True,5,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F6,True,interieur,bon,True,False,False,4000000.0,True,5,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F6,True,interieur,bon,True,False,False,4000000.0,True,5,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F4,False,interieur,bon,False,False,False,3000000.0,True,3,2.0,False,ivato,0.0,0.0,True,voiture_avec_parking,Villa,,
False,False,F4,False,interieur,bon,True,True,False,3000000.0,False,3,2.0,False,talatamaty,0.0,0.0,True,voiture_avec_parking,Villa,talatamaty,434.0
False,True,F5,False,interieur,bon,False,False,False,2500000.0,False,4,2.0,False,talatamaty,0.0,0.0,True,voiture_avec_parking,Villa,talatamaty,434.0
False,True,F4,False,interieur,bon,False,False,False,3500000.0,False,3,1.0,False,analamahitsy cite,0.0,0.0,False,voiture_avec_parking,Villa,analamahitsy cite,141.0
False,False,F6,True,interieur,bon,False,False,False,1000000.0,False,2,1.0,False,alarobia amboniloha,0.0,0.0,False,voiture_avec_parking,Appartement,alarobia amboniloha,138.0
False,False,F5,False,interieur,bon,False,False,False,2000000.0,False,3,2.0,False,ambohimahitsy,0.0,0.0,True,voiture_avec_parking,Villa,ambohimahitsy,270.0
False,False,F5,False,interieur,bon,False,False,False,2000000.0,False,3,2.0,False,ambohimahitsy,0.0,0.0,True,voiture_avec_parking,Villa,ambohimahitsy,726.0
False,False,F4,False,interieur,bon,False,False,False,1600000.0,True,3,2.0,False,ivato,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F4,False,interieur,bon,False,False,False,1600000.0,True,3,2.0,False,ivato,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F5,True,interieur,bon,False,False,False,1800000.0,False,3,1.0,False,alasora,0.0,0.0,False,voiture_avec_parking,Appartement,alasora,192.0
False,False,F5,False,interieur,bon,False,False,False,1300000.0,False,4,1.0,False,betongolo,0.0,0.0,False,voiture_avec_parking,Appartement,betongolo,92.0
False,False,F4,True,interieur,bon,True,False,False,2000000.0,False,3,2.0,False,amboanjobe,0.0,0.0,True,voiture_avec_parking,Villa,amboanjobe,872.0
False,False,F3,False,interieur,bon,False,False,False,2100000.0,True,3,2.0,False,ambatobe,0.0,0.0,False,sans,Appartement,ambatobe,143.0
False,False,F3,False,interieur,bon,False,False,False,2100000.0,True,3,2.0,False,ambatobe,0.0,0.0,False,sans,Appartement,ambatobe,499.0
False,False,F3,False,interieur,bon,False,False,False,2100000.0,True,3,2.0,False,ambatobe,0.0,0.0,False,sans,Appartement,ambatobe,550.0
False,False,F5,False,interieur,bon,False,True,False,4500000.0,False,4,1.0,True,analamahitsy cite,0.0,0.0,False,voiture_avec_parking,Villa,analamahitsy cite,141.0
False,True,F4,False,interieur,bon,True,True,False,7500000.0,True,2,2.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Villa,ivandry,139.0
False,True,F5,True,interieur,bon,False,True,False,5500000.0,False,4,2.0,False,ankadivory,0.0,0.0,True,voiture_avec_parking,Villa,ankadivory,438.0
False,True,F5,True,interieur,bon,False,True,False,5500000.0,False,4,2.0,False,ankadivory,0.0,0.0,True,voiture_avec_parking,Villa,ankadivory,445.0
False,True,F5,True,interieur,bon,False,True,False,5500000.0,False,4,2.0,False,ankadivory,0.0,0.0,True,voiture_avec_parking,Villa,ankadivory,637.0
False,True,F5,True,interieur,bon,False,True,False,5500000.0,False,4,2.0,False,ankadivory,0.0,0.0,True,voiture_avec_parking,Villa,ankadivory,843.0
False,True,F5,True,interieur,bon,False,True,False,5500000.0,False,4,2.0,False,ankadivory,0.0,0.0,True,voiture_avec_parking,Villa,ankadivory,882.0
False,False,F2,False,interieur,bon,False,True,False,3250000.0,True,1,1.0,True,andrefan'ankadimbahoaka,0.0,0.0,True,voiture_avec_parking,Appartement,andrefan'ankadimbahoaka,132.0
False,True,F4,False,interieur,bon,False,False,False,2000000.0,False,3,1.0,False,analamahitsy cite,0.0,0.0,True,voiture_avec_parking,Appartement,analamahitsy cite,141.0
False,False,F4,False,interieur,bon,True,False,False,2600000.0,False,3,2.0,False,antanimena,0.0,0.0,True,voiture_avec_parking,Appartement,antanimena,81.0
False,False,F3,True,interieur,bon,False,True,True,2300000.0,False,2,2.0,True,talatamaty,0.0,0.0,False,voiture_avec_parking,Appartement,talatamaty,434.0
False,True,F6,True,interieur,bon,False,False,False,3500000.0,False,5,1.0,False,androhibe,0.0,0.0,False,voiture_avec_parking,Villa,androhibe,136.0
False,True,F6,True,interieur,bon,False,False,False,3500000.0,False,5,1.0,False,androhibe,0.0,0.0,False,voiture_avec_parking,Villa,androhibe,562.0
False,True,F6,True,interieur,bon,False,False,False,3500000.0,False,5,1.0,False,androhibe,0.0,0.0,False,voiture_avec_parking,Villa,androhibe,875.0
False,False,F4,True,interieur,bon,False,True,True,7500000.0,True,3,3.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F4,True,interieur,bon,False,True,True,7500000.0,True,3,3.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F4,True,interieur,bon,False,True,True,7500000.0,True,3,3.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F6,False,interieur,bon,False,False,False,6000000.0,False,5,3.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F6,False,interieur,bon,False,False,False,6000000.0,False,5,3.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F6,False,interieur,bon,False,False,False,6000000.0,False,5,3.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F6,False,interieur,bon,False,False,False,4000000.0,False,6,2.0,False,antaninandro,0.0,0.0,True,voiture_avec_parking,Villa,antaninandro,659.0
False,True,F4,False,interieur,bon,False,True,False,3000000.0,False,3,1.0,False,antaninandro,0.0,0.0,False,voiture_avec_parking,Villa,antaninandro,659.0
False,False,F3,False,interieur,bon,False,True,False,3500000.0,False,2,1.0,False,antaninandro,0.0,0.0,True,voiture_avec_parking,Appartement,antaninandro,659.0
False,False,F6,False,interieur,bon,False,False,False,4000000.0,True,5,2.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Villa,ankorondrano,864.0
False,False,F6,False,interieur,bon,False,False,False,4000000.0,True,5,2.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Villa,ankorondrano,889.0
False,False,F2,False,interieur,bon,True,False,False,900000.0,False,0,1.0,False,mahazoarivo,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F0,False,interieur,bon,True,False,False,3000000.0,False,3,2.0,False,ivato,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F5,True,interieur,bon,False,False,False,3500000.0,False,4,2.0,False,ivato,0.0,0.0,True,voiture_avec_parking,Villa,,
False,False,F5,False,interieur,bon,False,True,False,5500000.0,True,4,2.0,True,analamahitsy cite,0.0,0.0,True,voiture_avec_parking,Appartement,analamahitsy cite,141.0
False,False,F4,False,interieur,bon,False,True,False,1300000.0,False,3,1.0,False,soavimbahoaka,0.0,0.0,False,voiture_avec_parking,Appartement,soavimbahoaka,723.0
False,False,F3,True,interieur,bon,False,True,True,6000000.0,True,2,2.0,False,ambohijatovo,0.0,0.0,True,voiture_avec_parking,Appartement,ambohijatovo,664.0
False,False,F3,True,interieur,bon,False,True,True,6000000.0,True,2,2.0,False,ambohijatovo,0.0,0.0,True,voiture_avec_parking,Appartement,ambohijatovo,835.0
False,False,F4,False,interieur,bon,False,False,False,600000.0,False,3,1.0,False,soarano ambondrona,0.0,0.0,False,sans,Appartement,,
False,True,F4,False,interieur,bon,False,False,False,900000.0,False,3,2.0,False,mahazoarivo,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F4,True,interieur,bon,False,True,True,3000000.0,False,3,2.0,False,ivato,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F3,True,interieur,bon,False,True,False,1200000.0,False,2,1.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,360.0
False,False,F3,True,interieur,bon,False,True,False,1200000.0,False,2,1.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,439.0
False,False,F3,True,interieur,bon,False,True,False,1200000.0,False,2,1.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,675.0
False,False,F3,True,interieur,bon,False,True,False,1200000.0,False,2,1.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,870.0
False,False,F6,True,interieur,bon,False,True,False,4300000.0,False,4,4.0,False,ivato,0.0,0.0,True,voiture_avec_parking,Villa,,
False,False,F3,False,interieur,bon,False,True,False,5000000.0,True,2,1.0,False,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F3,True,interieur,bon,True,True,False,1000000.0,False,2,2.0,False,ivato,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F3,False,interieur,bon,False,False,False,800000.0,False,2,2.0,False,ankerana,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,True,F5,False,interieur,bon,True,False,False,9500000.0,False,4,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
False,True,F5,False,interieur,bon,True,False,False,9500000.0,False,4,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
False,True,F5,False,interieur,bon,True,False,False,9500000.0,False,4,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F3,False,interieur,bon,False,True,False,3200000.0,True,2,1.0,False,antaninandro,0.0,0.0,True,voiture_avec_parking,Appartement,antaninandro,659.0
False,False,F4,False,interieur,bon,True,True,False,2200000.0,False,3,2.0,False,tanjombato iraitsimivaky,0.0,0.0,False,voiture_avec_parking,Villa,tanjombato iraitsimivaky,769.0
False,False,F2,False,interieur,bon,False,False,False,1500000.0,True,1,1.0,False,andranomena,0.0,0.0,True,voiture_avec_parking,Appartement,andranomena,165.0
False,False,F2,False,interieur,bon,False,False,False,2000000.0,True,1,1.0,False,ankadifotsy befelatanana,0.0,0.0,False,sans,Appartement,ankadifotsy befelatanana,75.0
False,False,F4,False,interieur,bon,False,True,False,2700000.0,False,3,1.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Appartement,ankorondrano,864.0
False,False,F4,False,interieur,bon,False,True,False,2700000.0,False,3,1.0,False,ankorondrano,0.0,0.0,True,voiture_avec_parking,Appartement,ankorondrano,889.0
False,False,F4,False,interieur,bon,False,False,False,5000000.0,True,2,2.0,False,ankadifotsy befelatanana,0.0,0.0,False,voiture_avec_parking,Appartement,ankadifotsy befelatanana,75.0
False,False,F4,True,interieur,bon,False,True,False,5000000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F4,True,interieur,bon,False,True,False,5000000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F4,True,interieur,bon,False,True,False,5000000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F3,False,interieur,bon,False,False,False,1600000.0,False,2,1.0,False,ankadifotsy befelatanana,0.0,0.0,False,sans,Appartement,ankadifotsy befelatanana,75.0
False,False,F4,False,interieur,bon,False,False,False,1600000.0,False,3,1.0,False,ambohitsoa ankazolava antanamb,0.0,0.0,False,voiture_avec_parking,Appartement,ambohitsoa ankazolava antanamb,65.0
False,False,F2,False,interieur,bon,False,False,False,280000.0,False,1,1.0,False,manakambahiny ankerakely ambat,0.0,0.0,False,moto,Appartement,manakambahiny ankerakely ambat,60.0
False,True,F4,True,interieur,bon,False,False,False,4300000.0,False,3,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,True,F4,True,interieur,bon,False,False,False,4300000.0,False,3,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,True,F4,True,interieur,bon,False,False,False,4300000.0,False,3,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F4,True,interieur,bon,False,True,False,3000000.0,True,3,2.0,False,ivato,0.0,0.0,False,voiture_avec_parking,Villa,,
False,False,F3,False,interieur,bon,True,False,False,1800000.0,True,2,2.0,False,ivato,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F4,False,interieur,bon,True,False,True,5000000.0,True,3,2.0,False,mandroseza afovoany,0.0,1000.0,False,voiture_avec_parking,Villa,,
False,False,F3,False,interieur,bon,False,True,False,2000000.0,True,2,1.0,False,ambohimalaza miray,0.0,0.0,False,voiture_avec_parking,Villa,ambohimalaza miray,290.0
False,False,F4,False,interieur,bon,False,False,False,4000000.0,False,3,3.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F4,False,interieur,bon,False,False,False,4000000.0,False,3,3.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F4,False,interieur,bon,False,False,False,4000000.0,False,3,3.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F4,True,interieur,bon,False,True,True,7500000.0,True,3,2.0,False,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F5,True,interieur,bon,False,True,True,9500000.0,True,4,4.0,True,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F8,True,interieur,bon,False,False,True,7500000.0,True,2,3.0,False,mangarano,0.0,0.0,True,voiture_avec_parking,Villa,mangarano,531.0
False,False,F3,False,interieur,bon,False,True,False,1000000.0,False,2,1.0,False,ambohimanambola gara,0.0,0.0,True,voiture_avec_parking,Appartement,ambohimanambola gara,229.0
False,False,F3,True,interieur,bon,False,True,True,3500000.0,False,2,2.0,False,betongolo,0.0,0.0,True,voiture_avec_parking,Appartement,betongolo,92.0
False,True,F5,False,interieur,bon,False,True,False,7000000.0,False,4,2.0,False,ivandry,0.0,0.0,False,voiture_avec_parking,Villa,ivandry,139.0
True,True,F5,True,interieur,bon,True,True,False,6000000.0,False,4,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
True,True,F5,True,interieur,bon,True,True,False,6000000.0,False,4,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
True,True,F5,True,interieur,bon,True,True,False,6000000.0,False,4,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F5,False,interieur,bon,False,False,False,4000000.0,False,4,2.0,False,ambohimanga rova,0.0,0.0,True,voiture_avec_parking,Villa,ambohimanga rova,308.0
False,False,F2,False,interieur,bon,False,True,False,1500000.0,True,1,1.0,False,ambohimiandra,0.0,0.0,True,voiture_avec_parking,Appartement,ambohimiandra,554.0
False,False,F4,True,interieur,bon,False,True,True,4000000.0,True,3,3.0,True,betongolo,0.0,0.0,True,voiture_avec_parking,Appartement,betongolo,92.0
False,False,F3,True,interieur,bon,False,False,False,4000000.0,True,2,2.0,False,ambohitrarahaba,0.0,0.0,False,voiture_avec_parking,Appartement,ambohitrarahaba,223.0
False,False,F3,True,interieur,bon,False,False,True,2500000.0,True,2,2.0,False,androhibe,0.0,0.0,False,sans,Appartement,androhibe,136.0
False,False,F3,True,interieur,bon,False,False,True,2500000.0,True,2,2.0,False,androhibe,0.0,0.0,False,sans,Appartement,androhibe,562.0
False,False,F3,True,interieur,bon,False,False,True,2500000.0,True,2,2.0,False,androhibe,0.0,0.0,False,sans,Appartement,androhibe,875.0
False,True,F8,True,interieur,bon,True,False,False,4000000.0,False,5,2.0,False,ambatomitsangana,0.0,0.0,False,voiture_avec_parking,Villa,ambatomitsangana,90.0
False,True,F8,True,interieur,bon,True,False,False,4000000.0,False,5,2.0,False,ambatomitsangana,0.0,0.0,False,voiture_avec_parking,Villa,ambatomitsangana,359.0
False,True,F8,True,interieur,bon,True,False,False,4000000.0,False,5,2.0,False,ambatomitsangana,0.0,0.0,False,voiture_avec_parking,Villa,ambatomitsangana,572.0
False,True,F4,False,interieur,bon,False,False,False,1800000.0,False,3,2.0,False,ivato,0.0,0.0,False,voiture_avec_parking,Appartement,,
