"a_etage","cheminee","classification_f","cuve_eau","douche_wc","etat_general","garage_ferme","gardien_securite","groupe_electrogene","loyer_mensuel","meuble","nombre_chambres","nombre_salles_eau","piscine","quartier","superficie","surface_terrain","terrasse_balcon","type_d_acces","type_logement"
"True","True","F0","False","interieur","bon","False","False","False","2500000","False","6","5","False","Ambatobe","320","0","True","voiture_avec_parking","Villa"
"True","False","F3","False","interieur","bon","False","False","False","1000000","False","2","1","False","Tsimialonjafy","105","0","True","voiture","Appartement"
"True","False","F0","False","interieur","bon","False","False","False","800000","False","0","1","False","Antsakaviro Ambodirotra","40","0","False","voiture","Appartement"
"True","True","F0","False","interieur","bon","False","False","False","2000000","False","4","2","False","Ambatoroka","120","200","False","voiture_avec_parking","Villa"
"True","True","F5","False","interieur","bon","True","False","False","7000000","False","4","2","True","Ambatobe","220","500","True","voiture_avec_parking","Villa"
"True","True","F6","False","interieur","bon","True","False","False","10000000","False","5","5","True","Ivandry","250","0","True","voiture_avec_parking","Villa"
"False","True","F4","False","interieur","bon","False","True","False","2400000","False","3","2","False","Ambatobe","110","260","False","voiture_avec_parking","Villa"
"False","True","F4","False","interieur","bon","False","False","False","1500000","False","3","1","False","Ankerana Ankadindramamy","90","0","False","voiture_avec_parking","Villa"
"True","False","F7","False","interieur","bon","False","False","False","4000000","False","5","3","False","Ivandry","250","0","True","voiture_avec_parking","Villa"
"False","True","F5","False","interieur","bon","True","False","False","12500000","False","3","1","False","Lalamby Sy Ny Manodidina","350","1200","True","voiture_avec_parking","Villa"
"True","True","F4","False","interieur","bon","False","False","False","2200000","False","3","2","False","Ambatobe","140","0","True","voiture_avec_parking","Villa"
"True","False","F4","False","interieur","bon","False","False","False","5750000","False","3","2","False","Ambatobe","200","0","True","voiture_avec_parking","Villa"
"True","True","F6","False","interieur","bon","False","False","False","8000000","False","5","2","False","Androhibe","160","100","True","voiture_avec_parking","Villa"
"True","True","F6","False","interieur","bon","False","False","False","4000000","False","5","3","False","Andoharanofotsy","140","150","True","voiture_avec_parking","Villa"
"True","False","F5","False","interieur","bon","False","False","False","10250000","False","4","3","True","Soavimbahoaka","220","400","True","voiture_avec_parking","Villa"
"True","True","F5","False","interieur","bon","False","False","True","6000000","True","4","2","False","Ambohimangakely","216","300","True","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","False","False","1000000","False","3","1","False","Soamanandrariny","80","0","True","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","False","False","500000","False","0","1","False","Soamanandrariny","40","0","False","voiture_avec_parking","Appartement"
"True","True","F5","False","interieur","bon","False","False","False","3750000","False","4","2","False","Ankerana Ankadindramamy","120","120","True","voiture_avec_parking","Villa"
"True","False","F4","False","interieur","bon","False","True","False","11000000","False","0","3","False","Analamahitsy","110","0","False","voiture_avec_parking","Villa"
"False","True","F4","False","interieur","bon","False","True","False","2000000","True","3","2","False","Ambohibao","105","30","False","voiture_avec_parking","Villa"
"False","False","F0","True","interieur","bon","False","True","True","3500000","False","2","1","False","Andranovelona","70","0","True","voiture","Appartement"
"False","False","F4","True","interieur","bon","False","True","True","6250000","False","3","2","False","Andranovelona","175","0","True","voiture","Appartement"
"False","False","F3","True","interieur","bon","False","True","True","3750000","False","2","1","False","Andranovelona","84","0","True","voiture","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","2200000","False","2","1","True","Manjakamiadana Antsahondra AMB","89","0","True","voiture","Appartement"
"False","True","F7","False","interieur","bon","False","False","False","4500000","False","6","3","False","Ivato Aeroport","170","0","True","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","False","True","False","3500000","True","2","1","False","Ankadifotsy","98","0","True","voiture","Appartement"
"False","False","F3","True","interieur","bon","False","True","True","6000000","False","2","2","True","Ivandry","85","0","True","voiture_avec_parking","Appartement"
"True","True","F6","True","interieur","bon","False","False","False","5050000","False","4","3","False","Manjakamiadana Antsahondra AMB","149","0","True","voiture","Villa"
"False","False","F4","False","interieur","bon","True","False","False","2500000","False","3","2","False","Ambohimiandra Fenomanana Antsa","113","0","True","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","True","False","5511032","False","3","2","False","Antsahavola","186","0","True","voiture_avec_parking","Appartement"
"False","True","F7","False","interieur","bon","True","False","False","2000000","False","6","2","False","Ambatobe","140","60","True","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","True","False","3786260","False","3","2","False","Antsahavola","122","0","True","voiture_avec_parking","Appartement"
"False","False","F2","False","interieur","bon","False","True","False","1000000","False","1","1","False","Analakely","90","0","True","voiture","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","900000","True","0","1","False","Ambatobe","34","0","False","voiture_avec_parking","Appartement"
"False","False","F5","False","interieur","bon","False","True","False","1400000","False","4","2","True","Ambatobe","89","0","True","voiture","Appartement"
"False","True","F8","False","interieur","bon","False","False","False","3000000","False","8","2","False","Ambatobe","300","0","True","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","True","False","5000000","False","3","2","False","Ambohibao","103","0","True","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","True","False","4500000","True","3","1","True","Ambatobe","90","0","True","voiture_avec_parking","Appartement"
"True","False","F3","False","interieur","bon","False","True","False","2200000","False","2","1","True","Tsimialonjafy","80","0","True","voiture","Villa"
"True","True","F3","False","interieur","bon","False","False","False","2800000","True","2","2","False","Faravohitra Ambony","110","0","True","voiture","Villa"
"False","False","F3","False","interieur","bon","False","True","False","4500000","False","2","1","True","Ambatobe","150","0","True","voiture","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","4000000","True","2","1","False","Cite Ampefiloha","70","0","True","voiture","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","2750000","True","3","2","False","Isoraka Ampatsakana","50","0","False","voiture","Appartement"
"False","True","F4","False","interieur","bon","False","True","False","3250000","False","3","2","False","Ambatobe","85","80","False","voiture_avec_parking","Villa"
"True","False","F4","False","interieur","bon","False","False","False","7500000","True","3","2","False","Ambohitrarahaba","145","0","True","voiture","Villa"
"False","False","F3","False","interieur","bon","False","True","False","2000000","False","2","1","True","Ivandry","66","0","True","voiture","Appartement"
"False","False","F3","False","interieur","bon","False","False","False","1800000","False","2","2","False","Isoraka Ampatsakana","75","0","True","voiture","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","0","True","2","2","False","Mahamasina Atsimo","0","0","True","voiture","Appartement"
"False","False","F4","False","interieur","bon","False","True","False","2000000","False","3","2","False","Analamahitsy","90","0","True","voiture","Appartement"
"True","True","F5","False","interieur","bon","False","False","False","7000000","False","4","2","False","Ambatobe","143","0","True","voiture_avec_parking","Villa"
"True","True","F5","False","interieur","bon","False","False","False","3000000","False","4","2","False","Soavimbahoaka","182","0","True","voiture_avec_parking","Villa"
"False","False","F0","True","interieur","bon","False","True","True","3000000","False","0","1","True","Ivandry","40","0","True","voiture","Appartement"
"False","False","F3","True","interieur","bon","False","True","True","5000000","False","2","2","True","Ivandry","134","0","False","voiture","Appartement"
"False","False","F4","False","interieur","bon","False","False","False","5000000","True","3","2","False","Cite Ambodin'isotry","160","0","True","voiture","Appartement"
